"MTurkCode","listNum","goal","goalType","variable","rating","timeStamp","terminate_time"
"A1BWS5AD2T4NIR",5,4,"3","urgency","4","F1",NA
"A1BWS5AD2T4NIR",5,5,"2","urgency","4","F1",NA
"A1CI5U3BLQ2DDS",5,1,"1","urgency","3","F1",NA
"A1CI5U3BLQ2DDS",5,2,"2","urgency","2","F1",NA
"A1CI5U3BLQ2DDS",5,3,"3","urgency","1","F1",NA
"A1CI5U3BLQ2DDS",5,4,"3","urgency","2","F1","F3"
"A1CI5U3BLQ2DDS",5,5,"3","urgency","2","F1",NA
"A1CTUG0RUGCY48",1,1,"2","urgency","5","F1",NA
"A1D2ZSPIHOI23K",3,1,"1","urgency","3","F1","F2"
"A1D2ZSPIHOI23K",3,2,"3","urgency","2","F1","F2"
"A1D2ZSPIHOI23K",3,3,"1","urgency","4","F1","F3"
"A1D7IULWFI8PB1",3,1,"2","urgency","7","F1",NA
"A1D7IULWFI8PB1",3,2,"1","urgency","5","F1",NA
"A1D7IULWFI8PB1",3,3,"1","urgency","2","F1",NA
"A1DD23J1WBGQUU",3,1,"3","urgency","3","F1",NA
"A1DD23J1WBGQUU",3,2,"3","urgency","6","F1",NA
"A1DD23J1WBGQUU",3,3,"2","urgency","7","F1",NA
"A1EH9BPKYXFBS5",5,1,"1","urgency","4","F1",NA
"A1EH9BPKYXFBS5",5,2,"3","urgency","3","F1",NA
"A1EH9BPKYXFBS5",5,3,"2","urgency","1","F1",NA
"A1EH9BPKYXFBS5",5,4,"3","urgency","3","F1",NA
"A1EH9BPKYXFBS5",5,5,"2","urgency","1","F1",NA
"A1F1TBDHPYAAXT",3,1,"1","urgency","6","F1",NA
"A1F1TBDHPYAAXT",3,2,"1","urgency","6","F1",NA
"A1F1TBDHPYAAXT",3,3,"3","urgency","5","F1","F3"
"A1G187YBG0DVMQ",3,1,"1","urgency","7","F1","F2"
"A1G187YBG0DVMQ",3,2,"2","urgency","2","F1","F2"
"A1G187YBG0DVMQ",3,3,"3","urgency","1","F1","F1"
"A1G5EPLJEGL381",2,1,"2","urgency","3","F1",NA
"A1G5EPLJEGL381",2,2,"2","urgency","5","F1",NA
"A1H5Q9HRH4RPZU",3,1,"3","urgency","4","F1",NA
"A1H5Q9HRH4RPZU",3,2,"2","urgency","5","F1","F3"
"A1H5Q9HRH4RPZU",3,3,"1","urgency","3","F1","F2"
"A1IBLFQ2E6VA2J",5,1,"1","urgency","5","F1","F2"
"A1IBLFQ2E6VA2J",5,2,"3","urgency","6","F1","F2"
"A1IBLFQ2E6VA2J",5,3,"1","urgency","4","F1",NA
"A1IBLFQ2E6VA2J",5,4,"3","urgency","7","F1",NA
"A1IBLFQ2E6VA2J",5,5,"2","urgency","3","F1","F2"
"A1IJ56N5Z4TT46",5,1,"3","urgency","6","F1",NA
"A1IJ56N5Z4TT46",5,2,"3","urgency","3","F1",NA
"A1IJ56N5Z4TT46",5,3,"1","urgency","3","F1",NA
"A1IJ56N5Z4TT46",5,4,"1","urgency","4","F1",NA
"A1IJ56N5Z4TT46",5,5,"3","urgency","6","F1",NA
"A1J8TVICSRC70W",5,1,"1","urgency","3","F1","F1"
"A1J8TVICSRC70W",5,2,"3","urgency","5","F1","F2"
"A1J8TVICSRC70W",5,3,"1","urgency","1","F1","F1"
"A1J8TVICSRC70W",5,4,"1","urgency","2","F1","F2"
"A1J8TVICSRC70W",5,5,"3","urgency","1","F1","F1"
"A1K8VUKRL53OX",5,1,"1","urgency","5","F1","F1"
"A1K8VUKRL53OX",5,2,"1","urgency","4","F1","F3"
"A1K8VUKRL53OX",5,3,"3","urgency","2","F1",NA
"A1K8VUKRL53OX",5,4,"2","urgency","7","F1",NA
"A1K8VUKRL53OX",5,5,"1","urgency","7","F1",NA
"A1KC342L9WAQ2",3,1,"1","urgency","7","F1","F1"
"A1KC342L9WAQ2",3,2,"1","urgency","7","F1","F2"
"A1KC342L9WAQ2",3,3,"3","urgency","4","F1",NA
"A1LJNQX4KBUXNP",3,1,"3","urgency","7","F1",NA
"A1LJNQX4KBUXNP",3,2,"3","urgency","7","F1",NA
"A1LJNQX4KBUXNP",3,3,"1","urgency","4","F1",NA
"A1LS7GARU7CD08",3,1,"3","urgency","5","F1",NA
"A1LS7GARU7CD08",3,2,"3","urgency","6","F1",NA
"A1LS7GARU7CD08",3,3,"2","urgency","1","F1",NA
"A1M8BYIP0KZJZX",5,1,"1","urgency","6","F1",NA
"A1M8BYIP0KZJZX",5,2,"2","urgency","2","F1",NA
"A1M8BYIP0KZJZX",5,3,"1","urgency","6","F1","F3"
"A1M8BYIP0KZJZX",5,4,"1","urgency","6","F1","F3"
"A1M8BYIP0KZJZX",5,5,"2","urgency","1","F1",NA
"A1MJWY7UO3CDSM",2,1,"1","urgency","6","F1","F2"
"A1MJWY7UO3CDSM",2,2,"1","urgency","4","F1","F3"
"A1NVF1YLDLF563",3,1,"3","urgency","6","F1",NA
"A1NVF1YLDLF563",3,2,"3","urgency","4","F1",NA
"A1NVF1YLDLF563",3,3,"3","urgency","4","F1",NA
"A1O9PAK6THJ9Y7",2,1,"2","urgency","3","F1",NA
"A1O9PAK6THJ9Y7",2,2,"2","urgency","5","F1",NA
"A1OJV3R8BH73BD",3,1,"1","urgency","6","F1",NA
"A1OJV3R8BH73BD",3,2,"1","urgency","4","F1",NA
"A1OJV3R8BH73BD",3,3,"1","urgency","3","F1",NA
"A1OR82RF1ZFWP",3,1,"3","urgency","5","F1","F2"
"A1OR82RF1ZFWP",3,2,"1","urgency","2","F1","F2"
"A1OR82RF1ZFWP",3,3,"3","urgency","4","F1",NA
"A1P3I7YCWXF9YG",2,1,"2","urgency","7","F1","F3"
"A1P3I7YCWXF9YG",2,2,"3","urgency","7","F1","F3"
"A1QT7BQZVOBSY0",4,1,"3","urgency","6","F1",NA
"A1QT7BQZVOBSY0",4,2,"1","urgency","7","F1","F1"
"A1QT7BQZVOBSY0",4,3,"3","urgency","3","F1","F2"
"A1QT7BQZVOBSY0",4,4,"3","urgency","6","F1","F3"
"A1R5W4RQZTROD8",4,1,"2","urgency","7","F1",NA
"A1R5W4RQZTROD8",4,2,"3","urgency","1","F1","F1"
"A1R5W4RQZTROD8",4,3,"3","urgency","2","F1",NA
"A1R5W4RQZTROD8",4,4,"3","urgency","2","F1",NA
"A1ROEDVMTO9Y3X",2,1,"1","urgency","4","F1",NA
"A1ROEDVMTO9Y3X",2,2,"1","urgency","4","F1",NA
"A1RQUOVV8PCXBM",5,1,"2","urgency","4","F1",NA
"A1RQUOVV8PCXBM",5,2,"3","urgency","2","F1",NA
"A1RQUOVV8PCXBM",5,3,"1","urgency","7","F1",NA
"A1RQUOVV8PCXBM",5,4,"3","urgency","5","F1",NA
"A1RQUOVV8PCXBM",5,5,"3","urgency","6","F1",NA
"A1SISJL5ST2PWH",3,1,"3","urgency","3","F1",NA
"A1SISJL5ST2PWH",3,2,"1","urgency","3","F1",NA
"A1SISJL5ST2PWH",3,3,"1","urgency","4","F1",NA
"A1SL72YBUW8Q8K",4,1,"3","urgency","7","F1",NA
"A1SL72YBUW8Q8K",4,2,"3","urgency","7","F1",NA
"A1SL72YBUW8Q8K",4,3,"1","urgency","7","F1",NA
"A1SL72YBUW8Q8K",4,4,"3","urgency","2","F1","F1"
"A1T83SZBP2DN65",2,1,"1","urgency","7","F1","F3"
"A1T83SZBP2DN65",2,2,"2","urgency","3","F1",NA
"A1TPGXT718D68E",3,1,"1","urgency","7","F1","F3"
"A1TPGXT718D68E",3,2,"1","urgency","7","F1","F1"
"A1TPGXT718D68E",3,3,"1","urgency","7","F1","F2"
"A1U8LTCX5XYJ45",3,1,"2","urgency","7","F1",NA
"A1U8LTCX5XYJ45",3,2,"2","urgency","7","F1",NA
"A1U8LTCX5XYJ45",3,3,"2","urgency","7","F1",NA
"A1VFRCYMWGWWCZ",5,1,"3","urgency","4","F1",NA
"A1VFRCYMWGWWCZ",5,2,"2","urgency","5","F1",NA
"A1VFRCYMWGWWCZ",5,3,"3","urgency","5","F1",NA
"A1VFRCYMWGWWCZ",5,4,"3","urgency","6","F1",NA
"A1VFRCYMWGWWCZ",5,5,"2","urgency","4","F1",NA
"A1VRG5HKZC0H0C",5,1,"1","urgency","4","F1","F1"
"A1VRG5HKZC0H0C",5,2,"1","urgency","7","F1","F2"
"A1VRG5HKZC0H0C",5,3,"1","urgency","7","F1","F2"
"A1VRG5HKZC0H0C",5,4,"3","urgency","3","F1",NA
"A1VRG5HKZC0H0C",5,5,"3","urgency","2","F1",NA
"A1W7I6FN183I8F",5,1,"3","urgency","5","F1",NA
"A1W7I6FN183I8F",5,2,"3","urgency","1","F1",NA
"A1W7I6FN183I8F",5,3,"1","urgency","3","F1",NA
"A1W7I6FN183I8F",5,4,"3","urgency","2","F1",NA
"A1W7I6FN183I8F",5,5,"3","urgency","2","F1",NA
"A1W850QN9RK019",5,1,"2","urgency","6","F1",NA
"A1W850QN9RK019",5,2,"1","urgency","6","F1","F3"
"A1W850QN9RK019",5,3,"2","urgency","6","F1",NA
"A1W850QN9RK019",5,4,"1","urgency","5","F1",NA
"A1W850QN9RK019",5,5,"3","urgency","6","F1","F3"
"A1WJYF201K77BI",5,1,"3","urgency","7","F1","F2"
"A1WJYF201K77BI",5,2,"3","urgency","2","F1","F2"
"A1WJYF201K77BI",5,3,"3","urgency","1","F1","F3"
"A1WJYF201K77BI",5,4,"3","urgency","2","F1","F1"
"A1WJYF201K77BI",5,5,"3","urgency","5","F1","F1"
"A1WQACYPLESVGL",5,1,"1","urgency","6","F1",NA
"A1WQACYPLESVGL",5,2,"1","urgency","3","F1","F2"
"A1WQACYPLESVGL",5,3,"3","urgency","2","F1",NA
"A1WQACYPLESVGL",5,4,"3","urgency","2","F1","F1"
"A1WQACYPLESVGL",5,5,"1","urgency","3","F1",NA
"A1WS9UHL45VZ0X",3,1,"1","urgency","6","F1",NA
"A1WS9UHL45VZ0X",3,2,"3","urgency","4","F1",NA
"A1WS9UHL45VZ0X",3,3,"3","urgency","2","F1","F3"
"A1WZY0K6IE3ASG",5,1,"3","urgency","5","F1",NA
"A1WZY0K6IE3ASG",5,2,"3","urgency","3","F1",NA
"A1WZY0K6IE3ASG",5,3,"3","urgency","4","F1",NA
"A1WZY0K6IE3ASG",5,4,"3","urgency","3","F1",NA
"A1WZY0K6IE3ASG",5,5,"3","urgency","4","F1",NA
"A1X388C6SDCDEY",4,1,"3","urgency","7","F1",NA
"A1X388C6SDCDEY",4,2,"3","urgency","1","F1",NA
"A1X388C6SDCDEY",4,3,"3","urgency","7","F1",NA
"A1X388C6SDCDEY",4,4,"3","urgency","5","F1",NA
"A1XRWOK00HK1J4",4,1,"3","urgency","2","F1","F3"
"A1XRWOK00HK1J4",4,2,"3","urgency","4","F1",NA
"A1XRWOK00HK1J4",4,3,"3","urgency","7","F1",NA
"A1XRWOK00HK1J4",4,4,"3","urgency","6","F1",NA
"A1XUZFDVKP95VC",2,1,"2","urgency","3","F1",NA
"A1XUZFDVKP95VC",2,2,"1","urgency","5","F1","F2"
"A1YPOIURXB6ESR",4,1,"1","urgency","4","F1",NA
"A1YPOIURXB6ESR",4,2,"3","urgency","1","F1",NA
"A1YPOIURXB6ESR",4,3,"1","urgency","7","F1",NA
"A1YPOIURXB6ESR",4,4,"1","urgency","7","F1",NA
"A1Z2ZGPJRGG0G3",3,1,"3","urgency","2","F1",NA
"A1Z2ZGPJRGG0G3",3,2,"3","urgency","2","F1",NA
"A1Z2ZGPJRGG0G3",3,3,"1","urgency","7","F1","F2"
"A1ZT0TLZZTT47M",5,1,"3","urgency","3","F1",NA
"A1ZT0TLZZTT47M",5,2,"3","urgency","3","F1",NA
"A1ZT0TLZZTT47M",5,3,"1","urgency","3","F1",NA
"A1ZT0TLZZTT47M",5,4,"3","urgency","2","F1",NA
"A1ZT0TLZZTT47M",5,5,"3","urgency","6","F1",NA
"A1ZT30BGR3266K",2,1,"3","urgency","6","F1",NA
"A1ZT30BGR3266K",2,2,"3","urgency","5","F1",NA
"A207IHY6GERCFO",3,1,"3","urgency","6","F1",NA
"A207IHY6GERCFO",3,2,"1","urgency","5","F1",NA
"A207IHY6GERCFO",3,3,"3","urgency","3","F1",NA
"A2196WCNDZULFS",3,1,"2","urgency","4","F1",NA
"A2196WCNDZULFS",3,2,"2","urgency","4","F1",NA
"A2196WCNDZULFS",3,3,"2","urgency","6","F1",NA
"A21ZYTE6WOKUA",4,1,"2","urgency","7","F1","F1"
"A21ZYTE6WOKUA",4,2,"2","urgency","1","F1","F1"
"A21ZYTE6WOKUA",4,3,"2","urgency","4","F1","F2"
"A21ZYTE6WOKUA",4,4,"1","urgency","7","F1",NA
"A225BMTMXUR5F4",5,1,"1","urgency","7","F1","F1"
"A225BMTMXUR5F4",5,2,"3","urgency","2","F1",NA
"A225BMTMXUR5F4",5,3,"2","urgency","4","F1",NA
"A225BMTMXUR5F4",5,4,"3","urgency","4","F1",NA
"A225BMTMXUR5F4",5,5,"3","urgency","7","F1",NA
"A22SZHZTF72TRM",4,1,"1","urgency","4","F1","F1"
"A22SZHZTF72TRM",4,2,"1","urgency","2","F1",NA
"A22SZHZTF72TRM",4,3,"3","urgency","3","F1","F3"
"A22SZHZTF72TRM",4,4,"3","urgency","4","F1","F3"
"A248PLZABUKB62",5,1,"1","urgency","7","F1","F3"
"A248PLZABUKB62",5,2,"1","urgency","7","F1","F3"
"A248PLZABUKB62",5,3,"1","urgency","5","F1","F3"
"A248PLZABUKB62",5,4,"1","urgency","3","F1","F3"
"A248PLZABUKB62",5,5,"1","urgency","3","F1",NA
"A255RBA8P0K0XV",5,1,"3","urgency","5","F1",NA
"A255RBA8P0K0XV",5,2,"2","urgency","7","F1",NA
"A255RBA8P0K0XV",5,3,"3","urgency","4","F1",NA
"A255RBA8P0K0XV",5,4,"3","urgency","6","F1",NA
"A255RBA8P0K0XV",5,5,"2","urgency","5","F1",NA
"A2615YW1YERQBO",3,1,"2","urgency","5","F1",NA
"A2615YW1YERQBO",3,2,"2","urgency","3","F1",NA
"A2615YW1YERQBO",3,3,"2","urgency","3","F1",NA
"A26NGLGGFTATVN",2,1,"3","urgency","4","F1",NA
"A26NGLGGFTATVN",2,2,"3","urgency","7","F1",NA
"A26UAJWMMNN351",3,1,"1","urgency","5","F1",NA
"A26UAJWMMNN351",3,2,"2","urgency","1","F1","F1"
"A26UAJWMMNN351",3,3,"1","urgency","4","F1",NA
"A27INSDNTACWAM",4,1,"3","urgency","1","F1",NA
"A27INSDNTACWAM",4,2,"3","urgency","3","F1",NA
"A27INSDNTACWAM",4,3,"2","urgency","7","F1",NA
"A27INSDNTACWAM",4,4,"2","urgency","7","F1",NA
"A286W816CMIZL9",3,1,"2","urgency","5","F1",NA
"A286W816CMIZL9",3,2,"3","urgency","3","F1","F3"
"A286W816CMIZL9",3,3,"3","urgency","2","F1","F2"
"A28J7H4TH29DC3",3,1,"1","urgency","4","F1",NA
"A28J7H4TH29DC3",3,2,"3","urgency","1","F1",NA
"A28J7H4TH29DC3",3,3,"3","urgency","6","F1",NA
"A2ASTDMWBCFIP0",2,1,"1","urgency","4","F1",NA
"A2ASTDMWBCFIP0",2,2,"1","urgency","5","F1","F2"
"A2AT6TSPPCR106",4,1,"3","urgency","4","F1",NA
"A2AT6TSPPCR106",4,2,"3","urgency","3","F1",NA
"A2AT6TSPPCR106",4,3,"2","urgency","4","F1","F2"
"A2AT6TSPPCR106",4,4,"3","urgency","7","F1",NA
"A2AZYU1CT24O0K",5,1,"1","urgency","6","F1",NA
"A2AZYU1CT24O0K",5,2,"3","urgency","4","F1",NA
"A2AZYU1CT24O0K",5,3,"3","urgency","7","F1","F3"
"A2AZYU1CT24O0K",5,4,"2","urgency","5","F1","F2"
"A2AZYU1CT24O0K",5,5,"3","urgency","1","F1","F2"
"A2BJTPZLXIGO8D",3,1,"3","urgency","7","F1",NA
"A2BJTPZLXIGO8D",3,2,"3","urgency","4","F1",NA
"A2BJTPZLXIGO8D",3,3,"3","urgency","3","F1",NA
"A2CP6MLJVJYBO7",2,1,"3","urgency","6","F1",NA
"A2CP6MLJVJYBO7",2,2,"3","urgency","4","F1",NA
"A2DVV59R1CQU6T",3,1,"2","urgency","5","F1",NA
"A2DVV59R1CQU6T",3,2,"3","urgency","4","F1",NA
"A2DVV59R1CQU6T",3,3,"3","urgency","6","F1",NA
"A2EK1HDV4I4GSK",2,1,"2","urgency","4","F1",NA
"A2EK1HDV4I4GSK",2,2,"2","urgency","5","F1","F3"
"A2EMTSJS47K8SU",3,1,"2","urgency","6","F1",NA
"A2EMTSJS47K8SU",3,2,"3","urgency","7","F1",NA
"A2EMTSJS47K8SU",3,3,"1","urgency","4","F1","F3"
"A2ESBX4C2Q6TQY",5,1,"1","urgency","2","F1",NA
"A2ESBX4C2Q6TQY",5,2,"2","urgency","4","F1",NA
"A2ESBX4C2Q6TQY",5,3,"2","urgency","3","F1",NA
"A2ESBX4C2Q6TQY",5,4,"2","urgency","4","F1",NA
"A2ESBX4C2Q6TQY",5,5,"3","urgency","1","F1","F3"
"A2F5QCUTZU7KF7",3,1,"3","urgency","2","F1",NA
"A2F5QCUTZU7KF7",3,2,"2","urgency","4","F1","F2"
"A2F5QCUTZU7KF7",3,3,"3","urgency","2","F1",NA
"A2FP41BSPG0Y4A",5,1,"3","urgency","4","F1",NA
"A2FP41BSPG0Y4A",5,2,"3","urgency","6","F1",NA
"A2FP41BSPG0Y4A",5,3,"2","urgency","7","F1",NA
"A2FP41BSPG0Y4A",5,4,"3","urgency","3","F1","F1"
"A2FP41BSPG0Y4A",5,5,"1","urgency","7","F1","F1"
"A2H0VR477QHYO7",4,1,"2","urgency","7","F1","F1"
"A2H0VR477QHYO7",4,2,"2","urgency","3","F1",NA
"A2H0VR477QHYO7",4,3,"2","urgency","5","F1","F1"
"A2H0VR477QHYO7",4,4,"2","urgency","2","F1",NA
"A2H6Q22X1V1FTX",3,1,"1","urgency","3","F1","F2"
"A2H6Q22X1V1FTX",3,2,"2","urgency","7","F1","F2"
"A2H6Q22X1V1FTX",3,3,"1","urgency","6","F1","F2"
"A2HQMB1GSEADL",5,1,"1","urgency","2","F1","F3"
"A2HQMB1GSEADL",5,2,"3","urgency","3","F1","F3"
"A2HQMB1GSEADL",5,3,"1","urgency","2","F1",NA
"A2HQMB1GSEADL",5,4,"3","urgency","2","F1",NA
"A2HQMB1GSEADL",5,5,"3","urgency","4","F1",NA
"A2IJEKMVEHQ90W",5,1,"3","urgency","6","F1",NA
"A2IJEKMVEHQ90W",5,2,"2","urgency","7","F1","F3"
"A2IJEKMVEHQ90W",5,3,"3","urgency","4","F1",NA
"A2IJEKMVEHQ90W",5,4,"3","urgency","7","F1",NA
"A2IJEKMVEHQ90W",5,5,"2","urgency","7","F1","F1"
"A2KOR4003SVNC5",3,1,"1","urgency","4","F1",NA
"A2KOR4003SVNC5",3,2,"2","urgency","4","F1",NA
"A2KOR4003SVNC5",3,3,"2","urgency","4","F1",NA
"A2LT6KC1X51FVW",2,1,"3","urgency","2","F1",NA
"A2LT6KC1X51FVW",2,2,"3","urgency","4","F1",NA
"A2LU3430Q972IN",3,1,"1","urgency","6","F1","F2"
"A2LU3430Q972IN",3,2,"1","urgency","5","F1","F2"
"A2LU3430Q972IN",3,3,"1","urgency","5","F1","F3"
"A2NAKIXS3DVGAA",1,1,"3","urgency","2","F1",NA
"A2NHFSO7GMM8QR",2,1,"2","urgency","7","F1",NA
"A2NHFSO7GMM8QR",2,2,"3","urgency","2","F1",NA
"A2O2Q0LVWOWJ1G",4,1,"2","urgency","4","F1",NA
"A2O2Q0LVWOWJ1G",4,2,"1","urgency","4","F1","F2"
"A2O2Q0LVWOWJ1G",4,3,"1","urgency","2","F1","F3"
"A2O2Q0LVWOWJ1G",4,4,"1","urgency","2","F1","F2"
"A2PE32I58ANCDD",2,1,"3","urgency","3","F1",NA
"A2PE32I58ANCDD",2,2,"3","urgency","2","F1",NA
"A2R75YFKVALBXE",5,1,"2","urgency","6","F1",NA
"A2R75YFKVALBXE",5,2,"2","urgency","5","F1",NA
"A2R75YFKVALBXE",5,3,"2","urgency","5","F1",NA
"A2R75YFKVALBXE",5,4,"3","urgency","5","F1",NA
"A2R75YFKVALBXE",5,5,"2","urgency","5","F1",NA
"A2R9OK4M877ZCC",3,1,"1","urgency","7","F1","F2"
"A2R9OK4M877ZCC",3,2,"3","urgency","7","F1","F1"
"A2R9OK4M877ZCC",3,3,"3","urgency","7","F1","F3"
"A2RMJNF6IPI42F",5,1,"2","urgency","4","F1",NA
"A2RMJNF6IPI42F",5,2,"2","urgency","5","F1",NA
"A2RMJNF6IPI42F",5,3,"2","urgency","4","F1",NA
"A2RMJNF6IPI42F",5,4,"2","urgency","5","F1",NA
"A2RMJNF6IPI42F",5,5,"2","urgency","3","F1",NA
"A2SFFO79KSG5VA",5,1,"1","urgency","3","F1",NA
"A2SFFO79KSG5VA",5,2,"3","urgency","3","F1","F3"
"A2SFFO79KSG5VA",5,3,"3","urgency","3","F1",NA
"A2SFFO79KSG5VA",5,4,"3","urgency","4","F1","F3"
"A2SFFO79KSG5VA",5,5,"2","urgency","6","F1",NA
"A2SKOPFTRTNFUY",4,1,"1","urgency","5","F1",NA
"A2SKOPFTRTNFUY",4,2,"3","urgency","5","F1",NA
"A2SKOPFTRTNFUY",4,3,"3","urgency","5","F1",NA
"A2SKOPFTRTNFUY",4,4,"3","urgency","4","F1",NA
"A2TLN8489YGY81",1,1,"3","urgency","4","F1",NA
"A2VGEE0ZIZ8CBQ",3,1,"3","urgency","3","F1",NA
"A2VGEE0ZIZ8CBQ",3,2,"3","urgency","5","F1",NA
"A2VGEE0ZIZ8CBQ",3,3,"3","urgency","4","F1",NA
"A2VGFS03KCCR1Q",2,1,"1","urgency","4","F1",NA
"A2VGFS03KCCR1Q",2,2,"3","urgency","3","F1",NA
"A2VNSNAN1LZBAM",3,1,"2","urgency","7","F1",NA
"A2VNSNAN1LZBAM",3,2,"2","urgency","4","F1",NA
"A2VNSNAN1LZBAM",3,3,"1","urgency","7","F1","F3"
"A2W0G89O7E9EFO",5,1,"2","urgency","4","F1",NA
"A2W0G89O7E9EFO",5,2,"1","urgency","4","F1","F1"
"A2W0G89O7E9EFO",5,3,"2","urgency","4","F1",NA
"A2W0G89O7E9EFO",5,4,"2","urgency","4","F1",NA
"A2W0G89O7E9EFO",5,5,"2","urgency","2","F1",NA
"A2WJMGV0HKQG3Z",3,1,"3","urgency","7","F1","F2"
"A2WJMGV0HKQG3Z",3,2,"2","urgency","7","F1",NA
"A2WJMGV0HKQG3Z",3,3,"3","urgency","7","F1",NA
"A2X3FSFHV5GHJU",3,1,"2","urgency","4","F1","F2"
"A2X3FSFHV5GHJU",3,2,"3","urgency","3","F1",NA
"A2X3FSFHV5GHJU",3,3,"2","urgency","2","F1",NA
"A2Y0WNHMT4PZ4C",3,1,"2","urgency","5","F1",NA
"A2Y0WNHMT4PZ4C",3,2,"3","urgency","4","F1","F1"
"A2Y0WNHMT4PZ4C",3,3,"2","urgency","4","F1",NA
"A2YVAWO75X8R78",5,1,"2","urgency","6","F1",NA
"A2YVAWO75X8R78",5,2,"3","urgency","5","F1","F3"
"A2YVAWO75X8R78",5,3,"3","urgency","7","F1",NA
"A2YVAWO75X8R78",5,4,"3","urgency","4","F1",NA
"A2YVAWO75X8R78",5,5,"3","urgency","4","F1","F3"
"A2ZGAH6NOSU2PO",5,1,"3","urgency","6","F1",NA
"A2ZGAH6NOSU2PO",5,2,"1","urgency","4","F1","F2"
"A2ZGAH6NOSU2PO",5,3,"2","urgency","6","F1",NA
"A2ZGAH6NOSU2PO",5,4,"1","urgency","7","F1",NA
"A2ZGAH6NOSU2PO",5,5,"1","urgency","6","F1","F3"
"A302KOFOYLD89A",3,1,"2","urgency","7","F1","F2"
"A302KOFOYLD89A",3,2,"3","urgency","7","F1",NA
"A302KOFOYLD89A",3,3,"3","urgency","6","F1",NA
"A30FIPRPFQRBO6",3,1,"3","urgency","7","F1",NA
"A30FIPRPFQRBO6",3,2,"3","urgency","1","F1","F1"
"A30FIPRPFQRBO6",3,3,"2","urgency","4","F1","F1"
"A30HUZHJBOX1LK",2,1,"3","urgency","6","F1",NA
"A30HUZHJBOX1LK",2,2,"3","urgency","6","F1",NA
"A314XJY8V1YL12",4,1,"2","urgency","5","F1",NA
"A314XJY8V1YL12",4,2,"2","urgency","3","F1",NA
"A314XJY8V1YL12",4,3,"3","urgency","4","F1",NA
"A314XJY8V1YL12",4,4,"3","urgency","4","F1",NA
"A321WQIFK10UV3",3,1,"2","urgency","7","F1","F3"
"A321WQIFK10UV3",3,2,"3","urgency","5","F1",NA
"A321WQIFK10UV3",3,3,"1","urgency","7","F1",NA
"A33RI08QRVG5Q0",5,1,"3","urgency","5","F1",NA
"A33RI08QRVG5Q0",5,2,"3","urgency","5","F1",NA
"A33RI08QRVG5Q0",5,3,"3","urgency","5","F1",NA
"A33RI08QRVG5Q0",5,4,"3","urgency","5","F1",NA
"A33RI08QRVG5Q0",5,5,"3","urgency","5","F1",NA
"A34VLM2UC0JY11",2,1,"1","urgency","7","F1","F2"
"A34VLM2UC0JY11",2,2,"2","urgency","4","F1","F3"
"A350SLJRMBIFM4",4,1,"2","urgency","4","F1","F3"
"A350SLJRMBIFM4",4,2,"2","urgency","5","F1","F2"
"A350SLJRMBIFM4",4,3,"1","urgency","4","F1",NA
"A350SLJRMBIFM4",4,4,"3","urgency","7","F1","F2"
"A351LMMMFYPM7U",5,1,"3","urgency","3","F1",NA
"A351LMMMFYPM7U",5,2,"1","urgency","7","F1","F3"
"A351LMMMFYPM7U",5,3,"2","urgency","5","F1",NA
"A351LMMMFYPM7U",5,4,"2","urgency","2","F1",NA
"A351LMMMFYPM7U",5,5,"2","urgency","3","F1",NA
"A36ZURENFWTYOZ",5,1,"2","urgency","1","F1",NA
"A36ZURENFWTYOZ",5,2,"2","urgency","1","F1","F1"
"A36ZURENFWTYOZ",5,3,"1","urgency","7","F1",NA
"A36ZURENFWTYOZ",5,4,"3","urgency","1","F1",NA
"A36ZURENFWTYOZ",5,5,"1","urgency","7","F1","F1"
"A37PUSY6CJ7TQ0",5,1,"1","urgency","5","F1",NA
"A37PUSY6CJ7TQ0",5,2,"2","urgency","5","F1",NA
"A37PUSY6CJ7TQ0",5,3,"1","urgency","6","F1",NA
"A37PUSY6CJ7TQ0",5,4,"1","urgency","4","F1",NA
"A37PUSY6CJ7TQ0",5,5,"2","urgency","5","F1",NA
"A38DHLB88V8DL8",4,1,"3","urgency","5","F1",NA
"A38DHLB88V8DL8",4,2,"1","urgency","5","F1",NA
"A38DHLB88V8DL8",4,3,"1","urgency","3","F1",NA
"A38DHLB88V8DL8",4,4,"3","urgency","4","F1",NA
"A3989GRV3UV5VW",3,1,"3","urgency","7","F1",NA
"A3989GRV3UV5VW",3,2,"2","urgency","3","F1",NA
"A3989GRV3UV5VW",3,3,"2","urgency","4","F1",NA
"A39H9RIYRB5ZYV",5,1,"3","urgency","4","F1",NA
"A39H9RIYRB5ZYV",5,2,"3","urgency","5","F1",NA
"A39H9RIYRB5ZYV",5,3,"2","urgency","6","F1",NA
"A39H9RIYRB5ZYV",5,4,"3","urgency","3","F1",NA
"A39H9RIYRB5ZYV",5,5,"2","urgency","5","F1","F1"
"A3AJJHOAV7WIUQ",3,1,"1","urgency","7","F1","F3"
"A3AJJHOAV7WIUQ",3,2,"2","urgency","2","F1","F3"
"A3AJJHOAV7WIUQ",3,3,"1","urgency","4","F1","F2"
"A3BE3KXD518TZ4",3,1,"1","urgency","7","F1",NA
"A3BE3KXD518TZ4",3,2,"3","urgency","7","F1",NA
"A3BE3KXD518TZ4",3,3,"2","urgency","3","F1",NA
