"MTurkCode","listNum","goal","endTime","goalType","progress_base","satisfaction_base","total_goal","commitment","effort","failure","implementation_intention","initial_time","other_resources","procrastination","regret","self_resources","urgency","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3","final_time","miss_final","all_progress","progress_final","satisfaction_final","status_final"
"A350SLJRMBIFM4",4,1,NA,"long-term",3,6,4,4,4,1,5,5,2,2,3,6,1,3,7,4,5,6,1,7,7,"continued",4,4,6,2,4,8,6,7,7,"continued",3,2,6,2,4,11,5,7,7,"completed",2,"F3",2.16666666666667,1.83333333333333,1.83333333333333,"F3",FALSE,TRUE,11,7,"completed"
"A350SLJRMBIFM4",4,2,NA,"long-term",1,2,4,6,4,3,5,1,3,6,5,6,5,4,4,6,5,4,1,4,3,"adjusted",5,4,4,5,5,5,1,2,2,"abandoned",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,3,NA,"F2",FALSE,NA,5,2,"abandoned"
"A350SLJRMBIFM4",4,3,"three_month","short-term",1,4,4,7,6,3,6,3,2,5,6,7,5,8,6,3,3,2,1,6,2,"continued",4,8,4,5,3,3,1,4,2,"continued",6,8,4,5,5,5,1,5,1,"continued",4,NA,2.33333333333333,3.33333333333333,2.83333333333333,"F3",FALSE,TRUE,5,1,"continued"
"A350SLJRMBIFM4",4,4,NA,"recurrance",8,5,4,7,6,3,5,4,5,2,6,6,6,2,7,6,6,9,7,6,6,"continued",7,2,7,6,5,11,6,6,7,"completed",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.16666666666667,2.33333333333333,NA,"F2",FALSE,NA,11,7,"completed"
"A351LMMMFYPM7U",5,1,NA,"recurrance",7,5,5,6,5,1,6,5,3,2,4,6,3,4,4,3,5,5,4,5,4,"continued",3,3,5,4,5,7,4,5,5,"continued",4,3,4,5,5,7,1,6,6,"continued",4,NA,2.5,1.5,1.33333333333333,"F3",FALSE,TRUE,7,6,"continued"
"A351LMMMFYPM7U",5,2,"three_month","short-term",2,4,5,7,3,1,6,3,4,1,4,5,6,2,6,6,6,7,5,5,5,"continued",7,2,7,6,7,9,5,6,6,"continued",7,2,7,6,7,9,5,7,7,"completed",6,"F3",1.5,1.66666666666667,1.5,"F3",FALSE,TRUE,9,7,"completed"
"A351LMMMFYPM7U",5,3,NA,"long-term",1,3,5,6,4,2,4,2,4,2,4,4,4,2,5,6,5,6,4,5,5,"continued",5,2,6,4,5,8,4,6,5,"continued",4,4,3,3,5,5,2,5,4,"continued",2,NA,2.66666666666667,1.83333333333333,2.66666666666667,"F3",FALSE,TRUE,5,4,"continued"
"A351LMMMFYPM7U",5,4,NA,"long-term",1,4,5,4,5,1,4,4,1,3,5,5,4,8,3,2,4,3,3,4,3,"continued",2,4,4,4,4,4,3,5,4,"adjusted",3,3,4,3,5,5,2,5,5,"continued",2,NA,2,2,1.5,"F3",FALSE,TRUE,5,5,"continued"
"A351LMMMFYPM7U",5,5,NA,"long-term",3,4,5,7,4,1,4,3,3,2,7,6,5,4,4,3,3,3,4,4,4,"continued",3,4,5,4,5,5,4,5,4,"continued",3,4,4,2,2,4,2,3,3,"continued",3,NA,2.5,1.66666666666667,2.33333333333333,"F3",FALSE,TRUE,4,3,"continued"
"A36ZURENFWTYOZ",5,1,NA,"long-term",8,5,7,7,6,3,7,1,4,2,5,7,3,2,5,4,5,5,1,7,3,"continued",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,NA,NA,"F1",TRUE,NA,5,3,"continued"
"A36ZURENFWTYOZ",5,2,NA,"long-term",3,2,7,6,4,1,6,2,2,3,5,6,5,4,1,1,1,0,3,5,4,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.66666666666667,NA,NA,"F1",FALSE,NA,0,4,"abandoned"
"A36ZURENFWTYOZ",5,3,"in_weeks","short-term",6,5,7,7,7,1,6,2,6,4,7,6,5,1,7,7,6,6,6,6,5,"continued",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,"F1",TRUE,NA,6,5,"continued"
"A36ZURENFWTYOZ",5,4,NA,"recurrance",5,3,7,4,4,3,7,3,3,5,3,6,2,8,3,2,2,2,2,6,1,"continued",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA,"F1",TRUE,NA,2,1,"continued"
"A36ZURENFWTYOZ",5,5,"in_weeks","short-term",5,3,7,7,6,2,6,2,5,1,7,4,7,2,7,7,7,11,2,6,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.16666666666667,NA,NA,"F1",FALSE,NA,11,7,"completed"
"A37PUSY6CJ7TQ0",5,1,"next_month","short-term",0,4,6,6,5,3,6,4,4,4,4,7,4,3,5,5,6,8,1,6,5,"continued",5,2,4,3,5,6,1,7,5,"adjusted",3,1,7,5,6,NA,4,6,NA,"continued",4,NA,2,2,1.66666666666667,"F3",FALSE,NA,NA,NA,"continued"
"A37PUSY6CJ7TQ0",5,2,NA,"long-term",3,3,6,6,4,1,3,3,7,4,7,6,6,2,4,4,3,5,1,6,5,"continued",5,2,4,3,3,4,3,5,3,"continued",5,2,4,3,3,5,2,4,2,"continued",3,NA,2.5,2.5,2.66666666666667,"F3",FALSE,TRUE,5,2,"continued"
"A37PUSY6CJ7TQ0",5,3,"three_month","short-term",7,6,6,7,4,1,6,3,4,1,3,6,6,1,7,6,7,8,1,5,6,"continued",6,1,7,5,6,8,5,6,7,"continued",6,1,7,5,6,9,1,5,7,"continued",7,NA,2.16666666666667,1.66666666666667,1.83333333333333,"F3",FALSE,TRUE,9,7,"continued"
"A37PUSY6CJ7TQ0",5,4,"three_month","short-term",0,5,6,3,3,1,4,5,4,4,3,5,3,4,4,3,4,5,2,6,3,"continued",4,8,2,3,3,3,2,6,2,"adjusted",2,3,4,3,3,NA,5,5,NA,"continued",3,NA,2.16666666666667,3.16666666666667,2,"F3",FALSE,NA,NA,NA,"continued"
"A37PUSY6CJ7TQ0",5,5,NA,"long-term",4,5,6,6,3,1,3,5,5,3,4,6,5,1,6,6,6,NA,1,7,7,"continued",5,3,6,5,5,7,5,7,6,"continued",5,1,7,5,5,9,1,7,7,"continued",4,NA,2,1.83333333333333,1.83333333333333,"F3",FALSE,NA,9,7,"continued"
"A38BO0BRCQX6OV",3,1,NA,"long-term",0,1,3,6,5,2,5,3,5,5,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A38BO0BRCQX6OV",3,2,NA,"long-term",1,5,3,5,6,1,6,3,5,4,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A38BO0BRCQX6OV",3,3,NA,"recurrance",1,4,3,7,7,3,5,1,5,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A38DHLB88V8DL8",4,1,NA,"recurrance",7,2,4,7,7,1,6,4,5,4,5,7,4,3,6,4,6,3,5,6,5,"continued",5,1,6,6,6,7,6,6,6,"continued",4,2,7,7,6,8,6,6,7,"continued",7,NA,1.83333333333333,1.83333333333333,2.66666666666667,"F3",FALSE,TRUE,8,7,"continued"
"A38DHLB88V8DL8",4,2,"three_month","short-term",0,1,4,7,7,3,5,3,5,5,5,6,5,4,6,4,5,2,5,5,3,"continued",5,5,4,4,5,2,5,5,2,"continued",3,2,6,6,5,2,5,6,2,"continued",6,NA,1.83333333333333,2.66666666666667,2.16666666666667,"F3",FALSE,TRUE,2,2,"continued"
"A38DHLB88V8DL8",4,3,"three_month","short-term",0,1,4,6,4,3,5,6,5,4,4,6,2,1,6,5,6,8,6,6,6,"continued",3,2,4,4,5,4,5,5,4,"continued",2,5,3,3,5,4,3,6,2,"continued",3,NA,2.16666666666667,2,2.33333333333333,"F3",FALSE,TRUE,4,2,"continued"
"A38DHLB88V8DL8",4,4,NA,"recurrance",0,1,4,6,6,1,4,8,6,4,4,6,2,2,5,5,6,3,6,6,4,"continued",4,2,5,5,5,6,5,5,5,"continued",4,5,5,4,6,5,6,6,4,"continued",4,NA,1.83333333333333,2,1.83333333333333,"F3",FALSE,TRUE,5,4,"continued"
"A3989GRV3UV5VW",3,1,NA,"recurrance",7,4,3,7,6,1,5,1,4,2,6,5,7,2,7,6,7,8,6,7,5,"continued",7,3,7,7,5,9,4,7,6,"continued",7,3,7,5,5,8,3,6,5,"continued",6,NA,1.83333333333333,1.83333333333333,1.83333333333333,"F3",FALSE,TRUE,8,5,"continued"
"A3989GRV3UV5VW",3,2,NA,"long-term",1,2,3,7,6,1,6,2,7,3,5,7,6,8,3,3,6,2,5,6,3,"adjusted",3,1,7,7,7,NA,4,7,NA,"continued",7,1,7,7,1,NA,2,7,NA,"continued",7,NA,2.83333333333333,1.5,1.5,"F3",FALSE,NA,NA,NA,"continued"
"A3989GRV3UV5VW",3,3,NA,"long-term",0,2,3,5,4,1,4,1,6,4,4,7,6,2,5,4,5,1,4,6,4,"continued",4,8,4,3,4,1,5,5,2,"continued",4,5,4,4,3,2,5,4,3,"continued",4,NA,2.33333333333333,2.66666666666667,2.66666666666667,"F3",FALSE,TRUE,2,3,"continued"
"A39H9RIYRB5ZYV",5,1,NA,"recurrance",9,6,6,7,5,1,4,5,5,2,7,7,6,4,4,5,6,4,5,6,2,"continued",4,2,4,5,6,7,4,7,5,"continued",4,3,5,5,6,7,3,7,5,"continued",4,NA,2,2.33333333333333,1.83333333333333,"F3",FALSE,TRUE,7,5,"continued"
"A39H9RIYRB5ZYV",5,2,NA,"recurrance",8,3,6,7,4,1,6,5,4,2,7,7,6,3,5,5,6,7,5,7,5,"continued",5,1,5,6,6,8,4,6,5,"continued",5,2,6,6,6,7,5,7,5,"continued",4,NA,1.5,2.66666666666667,2.33333333333333,"F3",FALSE,TRUE,7,5,"continued"
"A39H9RIYRB5ZYV",5,3,NA,"long-term",6,6,6,6,4,1,4,3,6,3,1,7,4,1,5,4,5,8,3,7,7,"continued",6,2,5,6,6,4,NA,7,6,"continued",6,4,5,4,5,5,4,7,4,"continued",5,NA,1.83333333333333,1.66666666666667,2,"F3",FALSE,TRUE,5,4,"continued"
"A39H9RIYRB5ZYV",5,4,NA,"recurrance",3,4,6,6,4,1,5,3,5,2,6,7,5,2,5,4,6,3,5,6,4,"continued",3,3,4,5,7,7,5,7,5,"continued",4,3,5,6,5,5,4,5,3,"continued",6,NA,1.66666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,5,3,"continued"
"A39H9RIYRB5ZYV",5,5,NA,"long-term",3,4,6,7,5,1,6,3,5,2,3,7,4,1,6,6,7,NA,6,7,7,"completed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA,"F1",FALSE,NA,NA,7,"completed"
"A3AE0JEXW4DB34",5,1,"three_month","short-term",1,5,4,7,7,2,7,7,7,4,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A3AE0JEXW4DB34",5,2,NA,"recurrance",9,6,4,7,6,2,7,6,6,3,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A3AE0JEXW4DB34",5,3,NA,"long-term",1,3,4,7,7,1,4,2,7,3,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A3AE0JEXW4DB34",5,4,NA,"recurrance",5,3,4,7,5,3,7,3,2,4,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A3AE0JEXW4DB34",5,5,NA,"long-term",3,4,4,7,7,1,7,3,7,3,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A3AJJHOAV7WIUQ",3,1,"three_month","short-term",1,2,3,6,6,3,5,3,3,3,7,6,7,4,5,5,5,6,4,5,6,"continued",7,8,7,7,5,5,6,5,3,"continued",7,1,7,6,6,10,7,6,7,"completed",7,"F3",2.33333333333333,2.5,1.66666666666667,"F3",FALSE,TRUE,10,7,"completed"
"A3AJJHOAV7WIUQ",3,2,NA,"long-term",0,1,3,5,5,3,3,1,5,5,7,5,6,8,3,3,2,0,3,2,1,"continued",2,8,4,4,3,3,5,5,3,"continued",5,8,2,2,2,1,3,4,2,"abandoned",4,"F3",3.33333333333333,3,4.16666666666667,"F3",FALSE,TRUE,1,2,"abandoned"
"A3AJJHOAV7WIUQ",3,3,"three_month","short-term",2,3,3,6,4,3,6,3,5,4,5,5,6,2,4,5,5,4,6,5,5,"continued",4,6,2,2,3,1,4,5,1,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.33333333333333,4,NA,"F2",FALSE,NA,1,1,"abandoned"
"A3BE3KXD518TZ4",3,1,"three_month","short-term",8,5,3,7,6,2,6,2,4,3,7,5,7,1,7,7,7,9,1,7,7,"continued",7,1,7,7,6,9,1,6,7,"continued",6,1,7,6,5,7,4,6,5,"continued",5,NA,1.5,2,2.33333333333333,"F3",FALSE,TRUE,7,5,"continued"
"A3BE3KXD518TZ4",3,2,NA,"recurrance",8,6,3,7,7,2,7,3,7,2,7,7,7,1,7,7,7,11,3,7,7,"continued",7,1,7,7,7,11,4,7,7,"continued",7,1,7,7,7,11,7,7,7,"continued",7,NA,2.16666666666667,1.83333333333333,2.33333333333333,"F3",FALSE,TRUE,11,7,"continued"
"A3BE3KXD518TZ4",3,3,NA,"long-term",8,5,3,7,4,1,5,1,7,4,7,7,5,5,4,2,3,1,4,5,2,"continued",3,5,3,2,2,3,4,3,3,"continued",2,6,3,3,2,2,5,3,2,"adjusted",2,NA,2.83333333333333,3.16666666666667,3.66666666666667,"F3",FALSE,TRUE,2,2,"adjusted"
"A3CAF7LTD3ORSG",3,1,"three_month","short-term",1,3,3,7,4,1,6,8,4,1,6,7,5,3,6,4,5,5,5,NA,6,"continued",5,2,6,5,6,4,5,6,6,"continued",6,3,6,5,5,7,5,6,6,"continued",5,NA,2.16666666666667,2.33333333333333,2,"F3",FALSE,TRUE,7,6,"continued"
"A3CAF7LTD3ORSG",3,2,"three_month","short-term",0,4,3,7,4,1,5,4,1,2,5,6,4,3,4,4,7,6,6,6,6,"continued",5,1,7,7,7,10,5,7,7,"completed",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.16666666666667,1.66666666666667,NA,"F2",FALSE,NA,10,7,"completed"
"A3CAF7LTD3ORSG",3,3,NA,"recurrance",1,4,3,6,4,1,4,7,1,1,4,6,2,3,7,7,7,9,4,7,7,"continued",6,3,6,2,5,6,5,6,6,"continued",4,1,7,5,6,7,6,6,6,"completed",3,"F3",2.16666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,7,6,"completed"
"A3E76V59BKGKCQ",3,1,NA,"long-term",2,2,2,7,6,1,5,1,6,3,5,5,4,6,2,2,4,1,1,2,1,"continued",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,5,2,4,5,3,"continued",2,NA,3.16666666666667,NA,2.66666666666667,"F3",FALSE,NA,2,3,"continued"
"A3E76V59BKGKCQ",3,2,NA,"recurrance",8,6,2,6,6,3,7,2,7,2,6,7,7,8,1,2,6,1,1,7,1,"continued",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,5,4,6,5,5,"continued",5,NA,2.5,NA,2,"F3",FALSE,NA,4,5,"continued"
"A3E76V59BKGKCQ",3,3,"two_month","short-term",1,1,2,4,7,3,6,3,5,7,5,7,4,8,3,3,6,2,2,7,3,"continued",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,5,2,4,6,3,"continued",4,NA,2.66666666666667,NA,2.83333333333333,"F3",FALSE,NA,2,3,"continued"
"A3EXD5E390Z6B3",3,1,NA,"recurrance",5,4,3,5,7,3,6,1,5,4,3,7,3,5,4,4,5,5,2,3,3,"adjusted",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83333333333333,NA,NA,"F1",TRUE,NA,5,3,"adjusted"
"A3EXD5E390Z6B3",3,2,NA,"recurrance",0,3,3,4,6,3,5,5,6,3,4,5,4,2,4,5,5,8,6,6,5,"continued",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"F1",TRUE,NA,8,5,"continued"
"A3EXD5E390Z6B3",3,3,"next_month","short-term",6,5,3,7,7,1,7,2,7,4,5,7,7,4,6,6,6,10,4,5,6,"continued",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333333333,NA,NA,"F1",TRUE,NA,10,6,"continued"
"A3GI28OVLDI9ST",5,1,"two_month","short-term",8,3,5,7,7,1,7,3,5,4,7,7,7,4,7,7,7,11,4,7,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA,"F1",FALSE,NA,11,7,"completed"
"A3GI28OVLDI9ST",5,2,"three_month","short-term",2,4,5,5,3,3,6,4,5,4,6,7,5,5,3,4,6,3,4,6,2,"continued",4,7,2,3,6,1,6,7,1,"continued",2,8,3,2,5,3,5,7,2,"continued",2,NA,3.83333333333333,3.83333333333333,3.66666666666667,"F3",FALSE,TRUE,3,2,"continued"
"A3GI28OVLDI9ST",5,3,"three_month","short-term",3,3,5,7,7,1,6,2,4,3,6,7,4,2,5,4,6,4,4,6,5,"continued",4,4,1,1,1,2,4,4,2,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.83333333333333,4.5,NA,"F2",FALSE,NA,2,2,"abandoned"
"A3GI28OVLDI9ST",5,4,NA,"long-term",2,4,5,5,4,2,5,1,5,5,6,5,5,2,4,5,6,5,4,6,5,"continued",5,5,1,2,6,4,4,5,4,"abandoned",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.5,3.33333333333333,NA,"F2",FALSE,NA,4,4,"abandoned"
"A3GI28OVLDI9ST",5,5,"three_month","short-term",1,2,5,7,3,3,3,6,6,3,4,6,6,2,6,6,7,7,4,7,5,"continued",6,8,3,2,1,3,4,2,2,"continued",2,2,7,7,6,11,4,7,7,"completed",7,"F3",2.66666666666667,3.66666666666667,2.33333333333333,"F3",FALSE,TRUE,11,7,"completed"
"A3GZXU4FUJTKZD",5,1,"in_weeks","short-term",5,2,40,6,6,1,6,2,1,6,7,5,7,4,7,7,4,11,1,4,6,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.33333333333333,NA,NA,"F1",FALSE,NA,11,6,"completed"
"A3GZXU4FUJTKZD",5,2,"two_month","short-term",1,4,40,6,3,2,2,3,2,4,6,4,4,2,6,2,4,1,4,5,4,"continued",6,8,2,2,2,0,2,4,2,"adjusted",3,8,2,2,3,2,1,3,1,"continued",4,NA,2,3,3.33333333333333,"F3",FALSE,TRUE,2,1,"continued"
"A3GZXU4FUJTKZD",5,3,NA,"long-term",0,1,40,5,5,3,2,1,2,6,6,6,5,5,4,1,1,0,1,5,1,"continued",6,7,2,2,2,0,5,5,1,"adjusted",4,7,2,1,2,NA,1,4,NA,"continued",2,NA,3.33333333333333,3,3.33333333333333,"F3",FALSE,NA,NA,NA,"continued"
"A3GZXU4FUJTKZD",5,4,"three_month","short-term",1,4,40,4,2,1,4,3,5,3,3,6,2,8,2,2,4,1,1,5,1,"continued",5,8,3,2,3,0,5,4,1,"adjusted",2,8,2,1,3,NA,4,5,NA,"continued",3,NA,3.16666666666667,2.16666666666667,2.83333333333333,"F3",FALSE,NA,NA,NA,"continued"
"A3GZXU4FUJTKZD",5,5,"three_month","short-term",0,1,40,3,1,2,1,1,5,6,5,4,3,5,2,1,1,0,1,7,1,"continued",2,6,2,1,1,0,1,5,1,"adjusted",1,6,1,1,1,0,1,5,1,"continued",2,NA,3.16666666666667,2.66666666666667,3.16666666666667,"F3",FALSE,TRUE,0,1,"continued"
"A3HXM7BGH18FOW",3,1,NA,"recurrance",6,4,3,7,4,2,5,3,7,3,4,7,5,2,7,7,6,8,4,7,6,"continued",5,4,5,6,2,8,1,6,5,"continued",3,4,5,6,5,7,6,6,5,"continued",5,NA,1.5,1.16666666666667,1.83333333333333,"F3",FALSE,TRUE,7,5,"continued"
"A3HXM7BGH18FOW",3,2,NA,"long-term",0,1,3,6,4,1,2,4,2,4,4,4,1,1,7,7,4,6,7,6,7,"continued",1,1,7,7,5,6,5,6,6,"continued",3,3,5,5,5,7,6,6,5,"continued",1,NA,1.4,1.5,1.16666666666667,"F3",FALSE,TRUE,7,5,"continued"
"A3HXM7BGH18FOW",3,3,NA,"recurrance",0,1,3,4,4,3,3,4,4,4,5,5,4,5,4,4,3,2,2,5,1,"continued",4,5,4,3,3,4,4,5,2,"continued",3,8,3,3,1,1,3,4,1,"continued",3,NA,1.16666666666667,1.66666666666667,2.5,"F3",FALSE,TRUE,1,1,"continued"
"A3KFFIBJZVM0J2",4,1,"two_month","short-term",6,3,4,7,5,1,7,3,1,3,6,7,5,1,7,7,7,11,1,7,7,"completed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA,"F1",FALSE,NA,11,7,"completed"
"A3KFFIBJZVM0J2",4,2,"three_month","short-term",5,3,4,7,7,3,6,1,3,2,5,7,2,2,7,7,6,5,5,3,3,"continued",4,7,3,3,3,1,4,2,1,"continued",4,1,7,7,6,11,1,7,7,"completed",4,"F3",1.16666666666667,2.16666666666667,1.33333333333333,"F3",FALSE,TRUE,11,7,"completed"
"A3KFFIBJZVM0J2",4,3,"three_month","short-term",0,4,4,6,5,1,6,2,1,2,5,6,5,8,3,1,3,0,1,4,3,"continued",1,4,4,4,6,3,1,3,3,"continued",3,2,4,4,3,7,1,5,3,"continued",2,NA,2.16666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,7,3,"continued"
"A3KFFIBJZVM0J2",4,4,"in_weeks","short-term",9,3,4,7,6,1,7,3,5,3,7,5,7,2,7,7,7,11,2,6,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.5,NA,NA,"F1",FALSE,NA,11,7,"completed"
"A3KIDRWRKC7RI5",5,1,NA,"long-term",8,6,5,7,4,1,7,2,5,1,5,6,7,2,7,4,7,5,4,7,7,"continued",7,8,5,4,5,6,4,6,5,"continued",4,2,7,4,7,7,4,6,6,"continued",6,NA,1.83333333333333,3.16666666666667,1.66666666666667,"F3",FALSE,TRUE,7,6,"continued"
"A3KIDRWRKC7RI5",5,2,"three_month","short-term",3,3,5,6,4,1,6,3,4,3,4,7,5,4,6,7,6,3,1,7,6,"continued",6,4,6,7,7,9,1,7,6,"continued",6,8,4,4,4,5,1,6,4,"adjusted",4,NA,2,2.33333333333333,2.16666666666667,"F3",FALSE,TRUE,5,4,"adjusted"
"A3KIDRWRKC7RI5",5,3,NA,"recurrance",2,2,5,5,5,3,5,1,7,5,5,5,5,4,4,4,5,8,4,7,5,"continued",6,5,4,4,4,6,1,7,4,"adjusted",3,4,6,5,7,9,3,7,6,"continued",5,NA,2.33333333333333,2.83333333333333,1.83333333333333,"F3",FALSE,TRUE,9,6,"continued"
"A3KIDRWRKC7RI5",5,4,NA,"long-term",1,2,5,6,5,1,5,3,7,5,4,6,6,4,6,7,7,7,4,6,5,"continued",6,5,4,5,4,3,2,6,2,"continued",7,4,4,5,5,10,2,6,6,"continued",4,NA,2.83333333333333,3.16666666666667,2.5,"F3",FALSE,TRUE,10,6,"continued"
"A3KIDRWRKC7RI5",5,5,NA,"recurrance",0,2,5,4,3,1,5,2,4,6,5,5,7,8,3,2,3,5,1,4,3,"adjusted",2,8,3,2,4,5,1,5,3,"continued",2,8,2,2,3,1,1,4,1,"continued",1,NA,3,3.5,3.33333333333333,"F3",FALSE,TRUE,1,1,"continued"
"A3KIZLHCD945UK",3,1,"two_month","short-term",0,1,3,7,4,3,7,3,5,4,7,7,7,6,6,5,7,4,7,6,3,"continued",5,7,5,4,6,3,5,6,2,"continued",5,7,3,3,3,3,4,6,2,"continued",3,NA,2,2.16666666666667,2.5,"F3",FALSE,TRUE,3,2,"continued"
"A3KIZLHCD945UK",3,2,NA,"recurrance",6,3,3,7,4,3,7,3,7,4,7,7,4,1,7,7,7,10,7,7,7,"completed",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA,"F1",FALSE,NA,10,7,"completed"
"A3KIZLHCD945UK",3,3,"three_month","short-term",2,4,3,7,4,3,7,1,6,6,7,7,7,7,4,4,6,5,7,6,3,"continued",5,6,3,3,6,2,4,5,2,"continued",4,6,3,2,5,1,7,6,1,"continued",3,NA,2.83333333333333,3,3,"F3",FALSE,TRUE,1,1,"continued"
"A3KNLR8H286IHT",3,1,"in_weeks","short-term",2,3,3,6,4,2,7,1,1,4,4,7,6,6,2,2,1,1,4,5,1,"continued",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83333333333333,NA,NA,"F1",TRUE,NA,1,1,"continued"
