"MTurkCode","listNum","goal","goalType","variable","rating"
"AWVLT2L5AP873",3,"3","recurrance","satisfaction_base","3"
"AXF0OX50YZQC6",5,"1","recurrance","satisfaction_base","5"
"AXF0OX50YZQC6",5,"2","short-term","satisfaction_base","8"
"AXF0OX50YZQC6",5,"3","long-term","satisfaction_base","5"
"AXF0OX50YZQC6",5,"4","long-term","satisfaction_base","7"
"AXF0OX50YZQC6",5,"5","recurrance","satisfaction_base","5"
"AY4E4CDN0J6JL",4,"1","short-term","satisfaction_base","3"
"AY4E4CDN0J6JL",4,"2","recurrance","satisfaction_base","1"
"AY4E4CDN0J6JL",4,"3","short-term","satisfaction_base","3"
"AY4E4CDN0J6JL",4,"4","short-term","satisfaction_base","5"
"AY5QPUSEADPBG",2,"1","short-term","satisfaction_base","2"
"AY5QPUSEADPBG",2,"2","recurrance","satisfaction_base","1"
"AYA1LRB27KSR1",5,"1","short-term","satisfaction_base","5"
"AYA1LRB27KSR1",5,"2","recurrance","satisfaction_base","3"
"AYA1LRB27KSR1",5,"3","recurrance","satisfaction_base","5"
"AYA1LRB27KSR1",5,"4","recurrance","satisfaction_base","2"
"AYA1LRB27KSR1",5,"5","recurrance","satisfaction_base","6"
"AYNDATHZBJZ6E",3,"1","recurrance","satisfaction_base","1"
"AYNDATHZBJZ6E",3,"2","long-term","satisfaction_base","1"
"AYNDATHZBJZ6E",3,"3","recurrance","satisfaction_base","1"
"AYPOAY43REHC8",5,"1","long-term","satisfaction_base","5"
"AYPOAY43REHC8",5,"2","short-term","satisfaction_base","7"
"AYPOAY43REHC8",5,"3","recurrance","satisfaction_base","5"
"AYPOAY43REHC8",5,"4","recurrance","satisfaction_base","6"
"AYPOAY43REHC8",5,"5","recurrance","satisfaction_base","6"
