"MTurkCode","goal_order","content","goals","listNum","total_goal","goalType","affordance","approach_avoidance_R","attainability","attainment_maintenance_R","attractiveness_achievement","attractiveness_progress","basic_needs","clarity","commitment","commonality","conflict","connectedness","construal_level","control","difficulty","effort","end_state_specificity_R","external_importance","external_motivation","failure","frequency_R","ideal_motivation","identified_motivation","implementation_intention","importance","initial_time_R","instrumentality","intrinsic_motivation","introjected_motivation","meaningfulness","measurability","other_resources","ought_motivation","procrastination","regret","self_resources","social_desirability","specificity","temporal_duration","urgency","visibility","total_fac","total_con","out_fac_m","out_fac_sd","out_con_m","out_con_sd","in_fac_m","in_fac_sd","in_con_m","in_con_sd","out_net","in_net","priority","progress_base","satisfaction_base","Extraversion_mean","Agreeableness_mean","Conscientiousness_mean","Neuroticism_mean","OpenMindedness_mean","BSCS_mean","GSE_mean","GS_mean","LET_mean","PS_mean","RSE_mean","SWL_mean","PSS_mean","K10_mean","BAS_drive","BAS_funSeeking","BAS_rewardResponse","BIS","GAT_disengagement","GAT_reengagement","age","gender","gender_4_TEXT","race","ethnicity","occupation","education","marital_status","income","subjectiveSES","three_month_goals","Value_4","Clarity_4","External_4","Consensus_4","Value_6","External_6","Attainability_6","Consensus_6","Measurability_6","Instrumentality_6","endTime","initial_time","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3","final_time","miss_final","all_progress","progress_final","satisfaction_final","status_final","status","time_point","affordance_post","approach_avoidance_post","attainability_post","attainment_maintenance_post","attractiveness_achievement_post","attractiveness_progress_post","basic_needs_post","clarity_post","commonality_post","conflict_post","connectedness_post","construal_level_post","control_post","difficulty_post","end_state_specificity_post","external_importance_post","external_motivation_post","frequency_post","ideal_motivation_post","identified_motivation_post","importance_post","instrumentality_post","intrinsic_motivation_post","introjected_motivation_post","meaningfulness_post","measurability_post","ought_motivation_post","social_desirability_post","specificity_post","temporal_duration_post","visibility_post","adjusted_goals_F1","adjusted_goals_F2","adjusted_goals_F3","adjust_num","post_timePoint","Value_4_post","Clarity_4_post","External_4_post","Consensus_4_post","Value_6_post","External_6_post","Attainability_6_post","Consensus_6_post","Measurability_6_post","Instrumentality_6_post"
"ALAOEYIYW0CW7",5,"physical health","To exercise more, get back on track with my fitness. I fell off my schedule during this pandemic. Up until a year ago I was really great with working out and exercising every day or every other day. I was committed. Time to do that again, and get moving!",5,5,"recurrance",4,4,12,2,7,7,7,6,7,7,3,7,7,7,6,7,3,NA,7,2,1,7,7,6,7,8,7,4,7,7,7,1,6,5,7,6,5,7,4,7,5,3.45,1.35,2.75,2.06,1.25,0.5,4.25,3.2,1,0,1.5,3.25,3,9,4,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,4.66666666666667,3.69230769230769,3.1,3.375,3.83333333333333,2.825,2.1,1.6,1.7,1.2,3,3,4,3,1.5,3.33333333333333,40,2,NA,"2",2,"Casting Assistant",4,1,5,7,"",6.9,5.71428571428571,NA,3.75,7,NA,4,3.75,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"continued","F3",5,4,9,7,7,7,7,6,7,4,6,7,7,5,2,4,7,2,7,7,7,7,3,7,7,6,6,7,6,4,7,NA,NA,NA,0,"F3",6.7,5,6.2,4.5,7,5.83333333333333,3.75,4.5,6,6.66666666666667
"AY4E4CDN0J6JL",1,"work/career development","My goal is to finish editing my second book, so that I can send it to the editor.",4,4,"short-term",4,7,8,7,6,6,1,7,7,1,2,1,5,7,7,7,3,5,1,1,2,7,7,5,7,6,7,5,1,4,7,7,5,3,7,7,7,7,3,7,7,1.5,1.42,1,0,2,0,1,0,1.67,1.15,-1,-0.67,1,4,3,2.66666666666667,5,4.66666666666667,1,5,4.30769230769231,3.8,4.125,5,3.55,3,6.8,0.6,1,3,1.75,3.4,3.42857142857143,4,4.5,49,2,NA,"1,5",1,"Activities Assistant",4,2,6,8,"",5.7,5.42857142857143,3.8,1,6,3.5,3,1,7,5,"three_month",3,1,7,4,5,3,5,7,7,"continued",4,1,6,5,7,7,5,7,7,"continued",4,4,5,4,7,8,7,7,7,"continued",4,NA,1.5,1.83333333333333,1.5,"F3",FALSE,TRUE,8,7,"continued","continued","F3",5,1,11,1,7,7,1,7,1,1,1,6,7,5,1,7,1,1,7,7,7,7,6,1,7,7,1,7,7,3,7,NA,NA,NA,0,"F3",6.1,6.14285714285714,3.4,0.75,6.85714285714286,3,4.5,0.75,7,5
"AY4E4CDN0J6JL",2,"physical health","My goal is to lose 1 pound per week by walking more.",4,4,"recurrance",6,7,4,7,5,6,7,7,6,7,1,1,2,7,4,4,3,2,1,3,1,7,7,3,5,8,4,1,5,5,7,7,5,6,5,7,7,7,3,7,3,1.5,1.42,2,1.73,1,0,2,1,1.33,0.58,1,0.67,2,1,1,2.66666666666667,5,4.66666666666667,1,5,4.30769230769231,3.8,4.125,5,3.55,3,6.8,0.6,1,3,1.75,3.4,3.42857142857143,4,4.5,49,2,NA,"1,5",1,"Activities Assistant",4,2,6,8,"",4.6,5.28571428571429,3.2,5,5.28571428571429,2.83333333333333,3.25,5,7,4,NA,1,1,7,7,7,9,7,7,7,"continued",7,8,3,3,3,6,7,5,2,"adjusted",4,1,7,6,7,NA,5,7,NA,"continued",5,NA,1.66666666666667,3.33333333333333,2.33333333333333,"F3",FALSE,NA,NA,NA,"continued","continued","F3",7,1,9,1,7,7,7,6,7,1,1,4,6,6,1,5,3,2,6,7,7,2,1,5,6,7,3,7,7,3,7,NA,"I got injured, so I had to stop walking. I am losing 1 pound per week by fasting now.",NA,1,"F3",5.3,5.85714285714286,4.6,5,6.28571428571429,4,4,5,7,3
"AY4E4CDN0J6JL",3,"house work","My goal is to finish organizing our storage area in the basement.",4,4,"short-term",4,7,4,7,6,5,3,5,7,7,2,1,2,5,7,7,3,7,5,3,2,5,7,5,4,7,3,1,7,5,7,5,6,7,5,2,7,7,2,5,7,1.5,1.42,1.33,0.58,1.67,1.15,1,0,1.33,0.58,-0.33,-0.33,3,4,3,2.66666666666667,5,4.66666666666667,1,5,4.30769230769231,3.8,4.125,5,3.55,3,6.8,0.6,1,3,1.75,3.4,3.42857142857143,4,4.5,49,2,NA,"1,5",1,"Activities Assistant",4,2,6,8,"",4.5,4.28571428571429,6.4,4,4.85714285714286,5.66666666666667,1.5,4,7,3,"two_month",2,2,6,4,5,2,7,6,5,"continued",6,4,3,2,3,4,5,6,3,"continued",2,8,3,3,5,2,5,3,1,"continued",4,NA,1.66666666666667,2.66666666666667,3,"F3",FALSE,TRUE,2,1,"continued","continued","F3",3,1,5,1,5,6,6,3,5,1,1,5,5,7,1,6,7,1,5,7,7,6,1,6,5,7,3,6,7,2,7,NA,NA,NA,0,"F3",5.4,4.14285714285714,5.8,4,5.71428571428571,5,1,4,7,4
"AY4E4CDN0J6JL",4,"other","My goal is to teach my dog three new commands.",4,4,"short-term",7,7,10,7,5,6,4,7,7,7,1,1,1,3,3,3,3,3,5,1,2,3,6,7,4,6,3,6,1,5,7,7,1,5,6,7,7,6,3,3,7,1.5,1.42,1.67,1.15,1,0,2,1.73,1.33,0.58,0.67,0.67,4,5,5,2.66666666666667,5,4.66666666666667,1,5,4.30769230769231,3.8,4.125,5,3.55,3,6.8,0.6,1,3,1.75,3.4,3.42857142857143,4,4.5,49,2,NA,"1,5",1,"Activities Assistant",4,2,6,8,"",3.7,5.57142857142857,3.4,3,4.28571428571429,3,5.25,3,6.5,2.33333333333333,"two_month",3,8,1,2,3,1,3,5,1,"abandoned",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.66666666666667,NA,NA,"F1",FALSE,NA,1,1,"abandoned","abandoned","F1",5,1,3,1,6,6,1,5,3,2,2,2,6,4,1,3,1,1,3,5,4,4,5,2,3,7,2,7,7,3,7,NA,NA,NA,0,"F1",3.9,4.42857142857143,3,1.5,4.14285714285714,2.83333333333333,2.25,1.5,7,4
"A12JKSH2NE5W9N",1,"physical health","My goal is to work out everyday and get into better shape and better health",2,2,"recurrance",5,5,9,1,7,7,7,7,7,6,2,5,6,6,6,6,2,7,6,3,1,7,7,7,7,6,7,4,4,5,7,6,2,3,7,6,7,6,4,7,7,2.5,2.5,3,NA,3,NA,2,NA,2,NA,0,0,1,8,4,3,3.33333333333333,4.66666666666667,1.33333333333333,4.66666666666667,2.30769230769231,3.2,3.625,5,3.6,1.9,3.2,1.4,1.2,3,3.5,4,2.85714285714286,3,4,35,1,NA,"5",2,"Security manager and a private security company",3,2,3,6,"",6.4,5.42857142857143,5.2,4,6.57142857142857,4.66666666666667,3.75,4,6.5,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A12JKSH2NE5W9N",2,"academic/school","My goal is to finally complete my bachelors degree in Criminal Justice.",2,2,"long-term",5,7,7,6,7,7,2,7,7,5,4,2,2,7,7,6,3,6,2,3,2,7,7,5,7,8,6,2,6,7,7,7,3,5,7,6,6,7,NA,4,7,2.5,2.5,2,NA,2,NA,3,NA,3,NA,0,0,2,1,5,3,3.33333333333333,4.66666666666667,1.33333333333333,4.66666666666667,2.30769230769231,3.2,3.625,5,3.6,1.9,3.2,1.4,1.2,3,3.5,4,2.85714285714286,3,4,35,1,NA,"5",2,"Security manager and a private security company",3,2,3,6,"My goal is to finish at least 2 classes out of 10 that I have left and finish with a respectable grade.",5.9,5.14285714285714,4.8,2.75,6.28571428571429,4.66666666666667,3,2.75,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1NVF1YLDLF563",1,"finance","To earn at least $200 monthly in mturk online work and surpass previous amount earned by at least $1",3,3,"recurrance",6,7,11,1,7,7,5,7,7,5,2,4,3,6,4,6,2,6,3,1,1,6,7,7,7,6,6,5,3,6,7,5,4,3,6,7,6,6,3,6,6,2.33,2,1.5,0.71,1.5,0.71,1.5,0.71,1.5,0.71,0,0,1,NA,NA,4.33333333333333,4,5,2.33333333333333,4.33333333333333,3.76923076923077,3.4,4.125,4.33333333333333,3.625,2.5,5.4,0.3,1.1,3,2.25,3.6,2.85714285714286,2.5,4.5,33,2,NA,"5",1,"Educator",4,2,4,5,"",5.7,5.85714285714286,4.4,2.75,6.14285714285714,4,5,2.75,6.5,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"continued","F3",5,1,10,2,6,6,6,7,3,3,3,6,6,4,2,4,5,2,6,6,6,4,4,4,5,7,3,5,6,4,6,NA,NA,NA,0,"F3",5.2,5.42857142857143,4.4,2.5,5.85714285714286,4.16666666666667,4.5,2.5,6.5,4.33333333333333
"A1NVF1YLDLF563",2,"physical health","To minimize desserts to just 1 per day such as: 1 cookie, 1 chocolate bar, 1 cupcake or 1 slice of cake per day.",3,3,"recurrance",7,5,9,5,6,6,6,7,6,7,1,5,2,7,6,6,3,2,5,1,1,7,7,6,6,3,5,1,5,4,7,4,3,3,4,7,6,7,4,4,2,2.33,2,2.5,2.12,1.5,0.71,3,1.41,2.5,2.12,1,0.5,2,0,4,4.33333333333333,4,5,2.33333333333333,4.33333333333333,3.76923076923077,3.4,4.125,4.33333333333333,3.625,2.5,5.4,0.3,1.1,3,2.25,3.6,2.85714285714286,2.5,4.5,33,2,NA,"5",1,"Educator",4,2,4,5,"",5.4,6.14285714285714,3.4,4.5,5.42857142857143,3,4.25,4.5,7,5.66666666666667,NA,6,8,4,4,6,5,4,5,4,"continued",4,4,6,6,6,7,3,6,5,"continued",6,4,6,6,6,9,4,7,6,"continued",6,NA,2.5,2.16666666666667,2.33333333333333,"F3",FALSE,TRUE,9,6,"continued","continued","F3",6,3,10,3,6,6,4,6,6,1,5,4,7,5,1,6,2,2,5,6,6,4,4,4,5,7,2,7,7,4,6,NA,NA,NA,0,"F3",5.2,6,4,3.25,5.42857142857143,3.5,4.25,3.25,7,5.33333333333333
"A1NVF1YLDLF563",3,"physical health","To exercise at least 3 to 4 times a week ",3,3,"recurrance",6,7,9,5,7,7,6,7,6,7,3,4,3,7,4,7,2,5,4,1,1,7,7,6,6,4,6,3,3,5,7,4,2,3,6,7,6,6,3,4,4,2.33,2,3,1.41,3,1.41,2.5,2.12,2,0,0,0.5,3,0,4,4.33333333333333,4,5,2.33333333333333,4.33333333333333,3.76923076923077,3.4,4.125,4.33333333333333,3.625,2.5,5.4,0.3,1.1,3,2.25,3.6,2.85714285714286,2.5,4.5,33,2,NA,"5",1,"Educator",4,2,4,5,"",5.6,5.57142857142857,3.6,4,6,3.5,4.5,4,6.5,5.66666666666667,NA,5,8,4,4,5,5,3,6,3,"continued",4,8,4,4,5,5,2,6,3,"continued",3,4,6,5,6,6,2,6,4,"continued",5,NA,3,2.83333333333333,2.33333333333333,"F3",FALSE,TRUE,6,4,"continued","continued","F3",5,2,8,3,5,6,6,6,7,2,4,4,7,4,2,3,2,2,5,6,6,5,3,3,5,4,2,6,5,4,6,NA,NA,NA,0,"F3",5,4.71428571428571,3.2,4,5.28571428571429,3,3.75,4,4.5,5.33333333333333
"A1WZY0K6IE3ASG",1,"physical health","I will use the treadmill at the fitness center for half an hour every day and increase my average speed to at least 3.5 MPH by May",5,7,"recurrance",7,7,8,NA,6,6,6,6,7,5,1,4,6,7,4,5,3,6,4,3,1,6,7,5,7,4,5,2,3,3,7,7,1,4,7,7,7,7,3,5,6,4.4,1.55,4.5,2.65,1.25,0.5,5,2.71,1.5,0.58,3.25,3.5,1,6,4,2.66666666666667,3.66666666666667,4.33333333333333,2.33333333333333,4,2.46153846153846,3.5,3.25,4.66666666666667,2.675,2.2,5,0.9,1.6,2.5,2.75,3.4,2.57142857142857,3.5,4.16666666666667,36,1,NA,"5",2,"Research Analyst",5,1,3,6,"",5.4,5.85714285714286,4,4,5.85714285714286,3.5,4.25,4,7,5.33333333333333,NA,5,4,4,5,6,6,6,6,3,"continued",5,7,4,5,4,7,6,6,3,"continued",4,7,3,4,7,4,7,7,1,"continued",2,NA,2.83333333333333,3.33333333333333,3.16666666666667,"F3",FALSE,TRUE,4,1,"continued","continued","F3",6,1,8,4,6,6,6,7,6,1,6,4,7,5,1,5,4,2,6,7,6,6,2,6,5,7,2,6,6,3,5,NA,NA,NA,0,"F3",5.7,5.71428571428571,4.4,4,5.71428571428571,3.83333333333333,4,4,6.5,6.33333333333333
"A1WZY0K6IE3ASG",2,"physical health","I will introduce a dumbbell regimen to my evenings for at least a half hour every other day.",5,7,"recurrance",6,7,9,NA,6,5,5,7,6,3,1,6,5,7,3,4,2,3,3,2,1,5,5,6,7,3,6,3,4,3,6,6,2,5,6,7,7,6,3,4,6,4.4,1.55,4.25,2.36,1.5,0.58,4.75,2.63,1.25,0.5,2.75,3.5,2,0,2,2.66666666666667,3.66666666666667,4.33333333333333,2.33333333333333,4,2.46153846153846,3.5,3.25,4.66666666666667,2.675,2.2,5,0.9,1.6,2.5,2.75,3.4,2.57142857142857,3.5,4.16666666666667,36,1,NA,"5",2,"Research Analyst",5,1,3,6,"",5.1,5.71428571428571,3.6,3,5.14285714285714,3.16666666666667,4.75,3,6,6.33333333333333,NA,6,6,2,2,4,1,6,6,1,"continued",3,5,2,2,4,2,5,7,1,"continued",2,5,3,2,3,3,6,6,1,"continued",3,NA,2.83333333333333,2.5,2.66666666666667,"F3",FALSE,TRUE,3,1,"continued","continued","F3",7,1,8,7,5,5,5,6,4,1,6,4,7,4,2,3,2,2,6,6,6,6,1,3,4,7,2,5,5,3,2,NA,NA,NA,0,"F3",5.2,5.57142857142857,2.4,3.25,5.14285714285714,2.16666666666667,4.25,3.25,6,6.33333333333333
"A1WZY0K6IE3ASG",3,"finance","I will average at least $75 per week on the Amazon Mechanical Turk platform in order to cover my car payment.",5,7,"recurrance",5,7,10,3,5,6,6,6,6,2,2,4,5,5,4,4,2,5,5,3,1,4,6,5,5,6,5,3,3,4,7,2,1,5,7,6,5,6,4,6,4,4.4,1.55,1.75,1.5,2.25,0.5,3,2.31,2,0.82,-0.5,1,3,8,6,2.66666666666667,3.66666666666667,4.33333333333333,2.33333333333333,4,2.46153846153846,3.5,3.25,4.66666666666667,2.675,2.2,5,0.9,1.6,2.5,2.75,3.4,2.57142857142857,3.5,4.16666666666667,36,1,NA,"5",2,"Research Analyst",5,1,3,6,"",4.8,5.28571428571429,3.6,2.5,5,3.33333333333333,4.25,2.5,6.5,4.66666666666667,NA,3,3,6,5,4,10,4,6,6,"continued",4,4,5,4,4,8,4,5,5,"continued",4,4,7,5,3,8,5,6,6,"continued",6,NA,2.33333333333333,2.5,2.33333333333333,"F3",FALSE,TRUE,8,6,"continued","continued","F3",5,1,10,6,5,5,5,6,2,1,1,3,5,4,2,3,5,2,5,6,6,3,5,2,4,7,1,6,6,3,4,NA,NA,NA,0,"F3",4.2,5.42857142857143,3,2,4.85714285714286,2.66666666666667,4.25,2,6.5,3
"A1WZY0K6IE3ASG",4,"physical health","I will work on getting myself into a better daily sleep schedule, including weekends and days I don't work.",5,7,"recurrance",7,7,7,1,4,5,6,6,4,6,2,3,4,6,5,2,1,4,5,1,1,6,5,3,5,1,6,2,1,5,3,5,2,5,2,6,6,3,3,2,1,4.4,1.55,5.75,0.96,1.75,0.96,4.75,2.5,1.5,1,4,3.25,4,0,4,2.66666666666667,3.66666666666667,4.33333333333333,2.33333333333333,4,2.46153846153846,3.5,3.25,4.66666666666667,2.675,2.2,5,0.9,1.6,2.5,2.75,3.4,2.57142857142857,3.5,4.16666666666667,36,1,NA,"5",2,"Research Analyst",5,1,3,6,"",4.8,4.28571428571429,2.6,4,4.85714285714286,2.5,3.75,4,3,5,NA,8,4,4,3,4,6,5,6,4,"continued",3,8,4,2,4,5,7,6,4,"continued",3,8,3,2,4,5,5,6,4,"continued",2,NA,2.83333333333333,3.16666666666667,3.33333333333333,"F3",FALSE,TRUE,5,4,"continued","continued","F3",5,5,9,5,4,5,6,6,5,2,5,5,6,3,3,3,4,2,6,6,4,6,2,2,4,4,2,5,4,3,2,NA,NA,NA,0,"F3",4.8,4.57142857142857,2.6,3.5,4.85714285714286,2.5,4.25,3.5,4,5.66666666666667
"A1WZY0K6IE3ASG",5,"physical health","I will continue to not consume alcohol for the remainder of the year.",5,7,"recurrance",6,1,6,1,6,5,5,7,4,6,1,2,3,7,3,3,3,6,1,1,1,6,5,6,3,4,7,1,1,6,7,6,4,1,5,7,6,7,3,2,1,4.4,1.55,5.75,0.5,1,0,4.5,1,1.5,0.58,4.75,3,5,NA,NA,2.66666666666667,3.66666666666667,4.33333333333333,2.33333333333333,4,2.46153846153846,3.5,3.25,4.66666666666667,2.675,2.2,5,0.9,1.6,2.5,2.75,3.4,2.57142857142857,3.5,4.16666666666667,36,1,NA,"5",2,"Research Analyst",5,1,3,6,"",4.6,5.57142857142857,2.6,4,4.85714285714286,2.33333333333333,4,4,7,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"continued","F3",7,7,10,7,5,5,5,6,6,1,4,6,7,3,1,5,2,2,6,7,6,7,1,5,7,7,2,7,7,3,2,NA,NA,NA,0,"F3",5.6,6.14285714285714,3.2,4.25,6,2.83333333333333,5,4.25,7,6
"AL7UTA8J27TFK",1,"physical health","Walk six blocks in next three months increasing distance everyday. . I just had a triple by-pass surgery and can not walk more than 35 feet at this time.",4,3,"recurrance",7,7,10,1,7,7,7,7,7,5,1,7,6,7,7,4,3,7,6,1,2,7,7,7,7,6,7,1,3,5,7,7,4,3,7,6,6,7,3,7,7,4.75,1,6,1.73,1,0,4.67,2.52,1,0,5,3.67,1,1,1,4,4.33333333333333,4.33333333333333,1.33333333333333,5,2.76923076923077,3.4,4.125,4.33333333333333,3.575,2.3,5.2,0.7,1.9,3.5,4,3.4,2.14285714285714,2.25,3.83333333333333,65,1,NA,"5",2,"retired due to disabilities. Former owner operator of Recovery Medical Transport.",3,4,4,5,"",6.7,6.28571428571429,5.4,4.25,6.57142857142857,4.66666666666667,4.25,4.25,7,7,NA,3,4,4,4,5,3,6,7,3,"continued",6,4,6,5,7,9,3,7,7,"continued",4,2,5,5,5,6,6,6,5,"continued",7,NA,2.33333333333333,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,6,5,"continued","continued","F3",6,1,10,1,7,7,7,6,4,3,6,5,6,6,1,7,5,1,7,7,7,7,1,5,5,7,3,7,7,3,7,NA,NA,NA,0,"F3",6.4,5.57142857142857,5.4,4.25,6.42857142857143,5,4,4.25,7,6.33333333333333
"AL7UTA8J27TFK",2,"house work","Plant a garden and have fresh vegitables to eat in three months.",4,3,"long-term",7,7,10,5,6,6,5,7,7,6,1,5,5,7,4,4,3,1,1,1,1,6,5,7,7,6,6,6,1,7,7,6,1,1,6,7,6,7,3,6,7,4.75,1,4.33,0.58,1,0,5.67,1.53,1,0,3.33,4.67,4,0,4,4,4.33333333333333,4.33333333333333,1.33333333333333,5,2.76923076923077,3.4,4.125,4.33333333333333,3.575,2.3,5.2,0.7,1.9,3.5,4,3.4,2.14285714285714,2.25,3.83333333333333,65,1,NA,"5",2,"retired due to disabilities. Former owner operator of Recovery Medical Transport.",3,4,4,5,"I want to grow food to eat.",5.7,6.28571428571429,2.2,2.75,6,2,5,2.75,7,6,NA,3,4,5,4,7,2,7,7,6,"continued",2,4,6,4,7,4,5,7,7,"continued",1,1,6,3,7,8,7,7,7,"continued",1,NA,1.66666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,8,7,"continued","continued","F3",7,1,11,1,7,7,5,7,7,1,3,4,7,3,3,1,1,2,5,6,7,6,6,1,4,7,1,6,5,3,7,NA,NA,NA,0,"F3",5.2,6.14285714285714,2.2,3,5.71428571428571,2,5.5,3,6,5.33333333333333
"AL7UTA8J27TFK",3,"house work","Setup and stock freshwater aquarium in living room with live plants and fish within tree months.",4,3,"short-term",7,7,11,7,7,6,7,7,7,4,1,3,5,7,3,3,3,4,1,1,2,6,7,7,7,6,4,7,1,6,7,7,1,1,5,7,7,7,3,4,7,4.75,1,3.33,1.15,1,0,3.67,0.58,1,0,2.33,2.67,3,2,3,4,4.33333333333333,4.33333333333333,1.33333333333333,5,2.76923076923077,3.4,4.125,4.33333333333333,3.575,2.3,5.2,0.7,1.9,3.5,4,3.4,2.14285714285714,2.25,3.83333333333333,65,1,NA,"5",2,"retired due to disabilities. Former owner operator of Recovery Medical Transport.",3,4,4,5,"",5.4,6.42857142857143,2.8,2.75,6.28571428571429,2.5,5.5,2.75,7,4.66666666666667,"two_month",3,1,7,6,7,7,7,7,7,"completed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.83333333333333,NA,NA,"F1",FALSE,NA,7,7,"completed","completed","F1",6,1,11,2,6,6,7,7,4,1,3,3,6,3,1,5,1,1,5,7,7,7,7,1,7,7,1,7,7,3,7,NA,NA,NA,0,"F1",5.4,6.14285714285714,3,2.75,5.85714285714286,2.66666666666667,5.25,2.75,7,5.33333333333333
"AL7UTA8J27TFK",4,"physical health","I intend to lose weight during the next three months. I currently weigh 291#.",4,3,"long-term",5,7,9,1,7,7,7,6,7,7,2,7,2,7,7,2,3,7,7,3,1,6,7,6,7,7,7,1,5,4,7,7,4,6,7,7,7,6,3,7,7,4.75,1,5.33,2.08,1,0,5,1.73,1,0,4.33,4,2,0,1,4,4.33333333333333,4.33333333333333,1.33333333333333,5,2.76923076923077,3.4,4.125,4.33333333333333,3.575,2.3,5.2,0.7,1.9,3.5,4,3.4,2.14285714285714,2.25,3.83333333333333,65,1,NA,"5",2,"retired due to disabilities. Former owner operator of Recovery Medical Transport.",3,4,4,5,"I intend to lose at least 35 pounds within the next three months.",6.1,5.42857142857143,6,5,5.71428571428571,5.33333333333333,3.25,5,6.5,7,NA,2,5,6,3,7,1,7,6,2,"continued",7,6,5,3,5,2,6,6,1,"continued",7,8,5,5,6,2,6,3,1,"continued",7,NA,2.33333333333333,3.66666666666667,2.83333333333333,"F3",FALSE,TRUE,2,1,"continued","continued","F3",5,1,7,7,7,7,7,5,5,1,6,3,7,7,1,6,7,1,7,7,7,5,1,2,2,6,3,7,7,3,7,NA,NA,NA,0,"F3",5.8,5.14285714285714,5,4.5,5.71428571428571,4.33333333333333,2.5,4.5,6.5,6
"A13FUEPWBCLBUY",1,"physical health","My goal is to lift weights for sixty minutes five days a week.",2,2,"recurrance",7,6,10,1,7,7,6,7,7,6,1,6,1,7,5,7,3,2,1,3,1,7,7,7,7,6,5,6,5,7,7,5,1,2,7,7,7,7,1,6,6,6,2,6,NA,2,NA,6,NA,2,NA,4,4,1,9,6,5,4.66666666666667,5,1,4.33333333333333,4.92307692307692,4,4.125,5,3.75,3,7,0,1,4,3,4,1.57142857142857,3,4,37,1,NA,"5",2,"Contracts Administration ",5,2,7,7,"",5.9,6.28571428571429,3,3.25,6.14285714285714,2.66666666666667,4.75,3.25,7,6,NA,3,1,7,7,7,9,7,7,7,"adjusted",6,1,7,7,7,11,5,7,7,"continued",5,1,7,7,7,9,5,7,6,"continued",5,NA,1.4,2,1.83333333333333,"F3",FALSE,TRUE,9,6,"continued","continued","F3",7,1,10,7,7,7,6,7,6,1,6,1,7,6,1,4,1,2,7,7,7,4,4,5,6,7,3,7,7,5,7,"I try to exercise 7 days a week for an hour.  I am also abandoning and no longer tracking my food intake because it is too time consuming. ",NA,NA,1,"F3",5.8,6.28571428571429,4,3.75,6,3.5,4.5,3.75,7,5.66666666666667
